@relation 'spring-integration'

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric
@attribute commit_type numeric
@data
False,1,1,2,0.999839302,134,0,0,1,0,0,121.5,0,86,False,1196642615,0
False,1,1,1,0,4,2,160,1,0.282314815,1,123,4.542144966,87,False,1196643819,0
False,1,1,1,0,2,1,191,1,0.06275463,1,124,16.93507931,88,False,1196643855,0
False,1,3,4,1.800273833,229,0,0,1,0,0,126.5,0,92,True, 1196645097,1
False,1,1,1,0,68,0,191,1,11.33202546,3,129,1.088245478,93,False,1196645208,0
False,1,1,1,0,85,0,0,1,0,0,130,0,94,True, 1196645993,2
False,1,1,3,1.583640554,263,0,0,1,0,0,132,0,97,False,1196646506,0
False,1,2,3,1.548238409,196,0,0,1,0,0,135,0,100,True, 1196648302,1
False,1,1,1,0,35,0,0,1,0,0,137,0,101,False,1196648896,0
False,1,3,4,1.245058026,173,3,8.5,1,7.293912037,5,139.5,1.040789094,105,True, 1196685860,1
False,1,3,7,2.56661225,430,12,23.85714286,1,0.030188492,2,145,6.122482513,112,True, 1196694989,1
False,1,2,4,1.691605424,57,13,36.75,1,0.712907986,5,150.5,1.569849136,116,False,1196695158,0
True,1,1,1,0,2,2,14,1,0.13349537,3,153,8.49089648,117,False,1196697394,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1196775213,0
False,1,3,10,2.885127662,117,105,124.2,1,4.966315972,12,158.5,1.058959688,127,False,1197063423,0
False,1,6,11,2.765380441,128,223,79.36363636,1,2.708765783,17,169,1.07087771,138,False,1197067731,0
False,1,1,1,0,0,11,157,1,0.120358796,3,175,9.308491201,139,False,1197073822,0
False,1,10,23,3.866825534,917,1219,69.17391304,1,1.634729771,38,187,1.081119382,162,True, 1197209827,2
False,1,7,27,4.482955419,949,406,45.62962963,1,2.388852023,30,212,1.020183162,189,True, 1197263479,2
False,1,1,6,2.54224682,323,0,0,1,0,0,228.5,0,195,True, 1197263681,1
False,1,1,4,1.920834763,118,0,0,1,0,0,233.5,0,199,True, 1197263856,1
False,1,1,1,0,2,2,37,1,0.003738426,1,236,268.4922601,200,False,1197264004,0
False,1,1,2,0.811278124,4,0,71.5,1,0.005844907,2,237.5,129.3168317,202,False,1197264186,0
False,1,6,11,3.202980964,71,81,92,1,3.136346801,23,244,1.051913624,213,False,1197269939,0
False,1,1,6,2.584302398,179,0,0,1,0,0,252.5,0,219,True, 1197270253,1
False,1,1,1,0,0,4,104,1,0.080150463,2,256,13.4765343,220,False,1197270404,0
False,1,1,1,0,2,1,66,1,0.105578704,1,257,10.4716071,221,False,1197272601,0
False,1,1,1,0,2,2,44,1,0.729490741,2,258,2.370819318,222,False,1197272855,0
True,1,1,1,0,1,1,130,1,0.06494213,7,259,16.39832472,223,False,1197275550,0
False,1,1,2,0.999963716,141,0,0,1,0,0,260.5,0,225,False,1197275619,0
False,1,3,3,1.558871848,20,0,134.6666667,1,0.098290895,11,263,8.762301188,228,False,1197276453,0
False,1,2,2,0.995252549,185,0,0,1,0,0,265.5,0,230,False,1197277380,0
False,1,1,1,0,3,0,23,1,6.847800926,4,267,1.146032283,231,False,1197277510,0
False,1,3,13,3.247211752,545,0,0,1,0,0,274,0,244,True, 1197328182,2
False,1,7,27,4.482955419,949,406,45.62962963,1,2.388852023,30,212,1.020183162,189,True,1197349879,3
False,1,7,18,3.554121458,430,209,51.33333333,1,2.329590406,20,289.5,1.036432952,262,False,1197358386,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197358421,0
False,1,16,53,5.06957584,1404,333,47.22641509,1,2.493359102,67,325,1.052601519,315,True, 1197488139,2
False,1,1,1,0,5,0,14,1,9.17005787,4,352,1.109050566,316,False,1197489687,0
False,1,1,1,0,0,16,101,1,1.987361111,6,353,1.503179817,317,False,1197659847,0
False,1,1,1,0,7,0,172,1,1.990092593,1,354,1.502489183,318,False,1197660083,0
False,1,2,2,0.807408414,0,206,103,1,2.74291088,3,355.5,1.234254853,320,False,1197660250,0
False,1,4,8,1.979469421,241,227,54.375,1,1.253200231,9,360.5,1.287165195,328,False,1197661165,0
False,1,1,6,2.046107125,41,71,25.16666667,1,1.669743441,5,367.5,1.273106938,334,False,1197661258,0
False,1,1,3,1.419556299,13,13,10,1,28.08521991,3,372,1.021759171,337,False,1197667644,0
False,1,1,1,0,1,1,42,1,4.348587963,1,374,1.229959704,338,False,1197734104,0
False,1,3,5,2.054585169,11,1,89.6,1,3.370706019,5,381,1.149322197,347,False,1197734436,0
False,1,1,6,2.041430528,81,130,40.5,1,2.042561728,7,386.5,1.205282483,353,False,1197734517,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197734806,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197735009,0
False,1,1,1,0,7,0,0,1,0,0,390,0,354,False,1197735232,0
False,1,1,1,0,110,0,0,1,0,0,391,0,355,False,1197735764,0
False,1,1,4,1.999963716,141,141,35.25,1,2.664282407,2,393.5,0.867292371,359,False,1197736007,0
False,1,1,1,0,45,0,0,1,0,0,396,0,360,True, 1197742698,1
False,2,54,242,7.512363358,7400,7400,30.5785124,1,2.663292154,229,517.5,1.004002889,120,False,1197743149,0
False,1,2,3,1.267770216,0,42,54,1,0.005601852,3,640,110.0909091,123,False,1197743633,0
False,1,1,1,0,1,1,121,1,0.016481481,1,642,61.6741573,124,False,1197744573,0
False,1,6,20,3.319002351,470,388,45.85,1,0.029134259,14,652.5,5.974068201,144,True, 1197746745,1
False,1,1,1,0,29,0,0,1,0,0,663,0,145,False,1197829301,0
False,1,1,2,0.721928095,19,1,130,1,0.998078704,2,664.5,1.751443746,147,False,1197829383,0
False,1,1,1,0,17,2,162,1,0.998842593,1,666,2.001158749,148,False,1197829449,0
False,1,1,1,0,0,1,110,1,0.99912037,1,667,2.000880404,149,False,1197829473,0
False,1,2,6,2.08117697,43,20,109.1666667,1,0.966161265,9,670.5,1.423892349,155,True, 1197829622,1
True,1,1,1,0,22,8,355,1,1.001469907,1,674,1.99853225,156,False,1197829676,0
False,1,1,1,0,3,12,49,1,0.960659722,1,675,2.040951314,157,False,1197829746,0
False,1,1,1,0,50,0,0,1,0,0,676,0,158,True, 1197829775,1
False,1,1,4,1.940627508,134,0,0,1,0,0,678.5,0,162,False,1197830073,0
False,1,1,5,2.287111973,160,0,0,1,0,0,683,0,167,False,1197830102,0
False,1,2,3,1.323225938,244,0,0,1,0,0,687,0,170,True, 1197830720,1
False,1,1,5,2.287111973,0,160,32,1,1.013969907,5,691,1.45037497,175,False,1197830756,0
False,1,1,1,0,1,1,206,1,0.013449074,2,694,75.3545611,176,False,1197830784,0
False,1,1,1,0,1,1,9,1,1.018217593,1,695,1.98210835,177,False,1197831123,0
False,1,2,2,1,2,2,19,1,1.239131944,2,696.5,1.60526242,179,False,1197850210,0
False,1,2,8,1.782865413,303,0,0,1,0,0,701.5,0,7,False,1197850638,0
False,1,3,11,3.182728397,296,1,4.181818182,1,0.010881734,2,711,10.11376382,18,False,1197855809,0
False,1,2,9,3.12354158,0,294,32.66666667,1,0.299130658,9,721,2.050273454,188,False,1197855934,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197856035,0
False,1,1,1,0,1,1,27,1,0.112476852,2,726,9.890718255,19,False,1197865527,0
False,1,1,1,0,1,1,20,1,0.113541667,2,727,9.80733945,20,False,1197865619,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197865798,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197865884,0
False,1,10,23,3.866825534,917,1219,69.17391304,1,1.634729771,38,187,1.081119382,162,True,1197901027,3
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197911690,0
False,1,1,1,0,13,0,0,1,0,0,728,0,0,False,1197911703,0
False,1,7,17,3.691950284,207,165,89.47058824,1,1.695713508,20,737,1.104003634,205,True, 1197952336,2
False,1,1,1,0,9,1,38,1,1.518668981,1,746,1.65847134,21,False,1197987022,0
False,1,1,1,0,1,1,90,1,2.918726852,1,747,1.342615137,206,False,1197995327,0
False,1,1,1,0,7,0,362,1,0.499143519,3,748,3.003431804,207,False,1197995462,0
False,1,1,2,0.918295834,6,0,86,1,0.499513889,4,749.5,2.501459753,209,False,1197995494,0
False,1,2,4,0.969160146,83,17,95.75,1,2.667578125,7,752.5,1.192875854,213,True, 1197995602,2
False,1,1,3,1.506898152,90,0,0,1,0,0,756,0,24,True, 1197995826,1
False,1,4,15,3.533334966,433,194,41,1,1.574158179,13,765,1.102420571,228,True, 1198094904,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198254249,0
False,1,2,3,0.978850258,82,54,159.3333333,1,4.051242284,7,774,1.11972953,231,False,1198261340,0
False,1,1,1,0,4,1,134,1,3.121840278,3,776,1.320323883,232,False,1198265221,0
False,1,1,1,0,4,2,44,1,4.858136574,1,777,1.20584024,25,True, 1198275552,1
False,1,2,3,1.112511951,72,9,221.3333333,1,2.586084105,10,779,1.586539002,235,False,1198340814,0
False,1,3,3,1.448815636,3,4,36,1,5.073746142,3,782,1.140066781,28,False,1198340853,0
False,1,1,1,0,1,1,347,1,1.877777778,6,784,1.532544379,236,False,1198503054,0
False,1,2,9,2.567729069,302,57,82.66666667,1,2.789395576,13,789,0.831156167,245,True, 1198624800,1
False,1,1,1,0,1,0,97,1,10.20622685,1,794,1.097979402,246,False,1198624967,0
False,1,3,3,0.871095535,15,12,162,1,7.72623071,7,796,1.403038432,249,False,1198704579,0
False,1,1,1,0,0,98,98,1,0.931087963,2,798,2.074012381,250,False,1198705413,0
False,1,1,1,0,21,12,78,1,11.14203704,1,799,1.089750195,251,True, 1198705821,2
False,1,1,1,0,7,5,104,1,11.14847222,1,800,1.089698389,252,False,1198706377,0
False,1,2,3,1.131776549,36,21,128,1,6.787322531,6,802,1.065530793,255,False,1198708139,0
False,1,1,1,0,1,1,106,1,0.024733796,3,804,41.43051006,256,False,1198710276,0
False,1,2,2,0.970950594,3,2,66,1,1.358501157,4,805.5,1.746057983,258,False,1198782685,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198786491,0
False,1,1,1,0,1,0,62,1,9.680625,1,807,1.103299116,259,False,1198788742,0
False,1,1,1,0,1,1,107,1,12.10427083,1,808,1.082615468,260,False,1198788958,0
False,1,1,3,1.293509453,169,0,0,1,0,0,810,0,263,True, 1198806657,1
False,1,1,1,0,1,1,107,1,0.208402778,2,812,5.798400533,264,False,1198806964,0
False,1,1,7,2.684435972,393,0,0,1,0,0,816,0,271,False,1198807302,0
False,1,1,2,0.980947013,45,29,34,1,6.158883102,1,820.5,0.540591775,273,False,1198807404,0
False,1,1,1,0,2,1,259,1,1.24150463,2,822,1.805474242,274,False,1198811845,0
False,1,1,1,0,2,0,260,1,0.005289352,3,823,190.059081,275,False,1198812302,0
False,1,1,1,0,2,2,107,1,0.063449074,3,824,16.76067129,276,False,1198812446,0
True,1,1,1,0,5,0,107,1,0.003969907,4,825,252.8950437,277,False,1198812789,0
False,1,1,1,0,1,1,262,1,0.008680556,4,826,116.2,278,False,1198813052,0
False,1,1,1,0,18,4,302,1,2.181412037,8,827,1.458418668,279,False,1198813274,0
False,1,1,1,0,4,1,106,1,1.196030093,4,828,1.836099364,280,False,1198813613,0
False,1,1,1,0,3,1,13,1,10.87408565,1,829,1.091961755,1,False,1198851224,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198851445,0
False,1,1,1,0,121,0,0,1,0,0,830,0,281,True, 1198854244,1
False,1,8,27,4.228783726,362,354,51.07407407,1,7.805208762,36,844,0.715099941,308,False,1198857152,0
False,1,2,4,1.842370993,7,7,40.25,1,9.998229167,6,859.5,1.065818471,32,False,1198857395,0
False,1,3,3,1.043944967,136,0,24.33333333,1,4.309591049,1,863,0.71823124,311,True, 1198860195,1
False,1,1,1,0,58,0,0,1,0,0,865,0,312,False,1198863614,0
False,1,1,2,0.901170196,60,22,72.5,1,0.484936343,4,866.5,2.040038946,314,True, 1198865048,2
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198865253,0
False,1,3,4,1.578879832,46,20,87,1,1.232662037,5,869.5,1.698187443,318,False,1198867856,0
False,1,1,1,0,14,6,121,1,0.162199074,1,872,7.165263308,319,False,1198868258,0
False,1,1,1,0,1,1,113,1,0.041319444,4,873,25.20168067,320,False,1198868618,0
False,1,1,1,0,1,1,61,1,13.03074074,1,874,1.076741608,321,False,1198869005,0
False,1,1,1,0,30,7,59,1,0.108009259,1,875,10.2584655,322,False,1198869527,0
False,1,1,1,0,2,2,113,1,0.013587963,5,876,74.59454855,323,False,1198869792,0
False,1,9,31,4.480564051,833,854,63.48387097,1,4.833446461,46,892,1.794081198,354,True, 1198878119,2
False,1,1,1,0,2,1,49,1,0.003252315,1,908,308.4733096,355,False,1198878400,0
False,1,5,12,3.347995474,277,586,68.08333333,1,7.026389853,17,914.5,3.07627647,367,False,1198881139,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198881237,0
False,1,5,12,2.744657151,142,143,61.5,1,4.399113619,15,926.5,1.555952458,379,True, 1198881831,1
False,1,1,1,0,2,2,112,1,3.617824074,5,933,1.276409239,380,False,1199125369,0
False,1,1,1,0,2,2,109,1,3.775891204,5,934,1.264838139,381,False,1199139850,0
False,1,2,3,0.710440694,57,1,21,1,3.655115741,2,936,1.121595177,384,False,1199281005,0
False,1,3,6,2.373516377,13,20,125.1666667,1,6.078273534,27,940.5,1.18205585,390,True, 1199286718,2
True,1,1,1,0,3,3,108,1,0.005613426,7,944,179.1443299,391,False,1199287203,0
False,1,1,1,0,2,1,108,1,0.00287037,8,945,349.3870968,392,False,1199287451,0
False,1,6,12,3.056533305,199,106,89,1,5.53946277,29,951.5,1.045683641,404,True, 1199292956,2
False,1,1,1,0,81,0,0,1,0,0,958,0,405,True, 1199299476,1
False,1,1,1,0,132,0,0,1,0,0,959,0,406,True, 1199301267,1
False,1,2,4,1.259933281,236,4,14.5,1,9.039780093,2,961.5,1.034569425,410,True, 1199305223,1
False,1,2,9,3.002691926,672,229,25.44444444,1,0.018770576,2,968,5.817271094,419,True, 1199312521,1
False,1,2,2,0.955869069,191,0,0,1,0,0,973.5,0,421,True, 1199315916,1
False,1,2,2,0.297472249,57,0,181,1,0.218084491,11,975.5,1.646344699,423,False,1199330641,0
False,1,2,3,1.494918848,22,0,65.33333333,1,1.937249228,5,978,1.867911726,426,False,1199331196,0
False,1,3,6,2.373516377,13,20,125.1666667,1,6.078273534,27,940.5,1.18205585,390,True,1199373118,3
False,1,1,1,0,3,2,81,1,0.885844907,1,980,2.128865777,427,False,1199376013,0
False,1,4,9,2.345982637,270,42,69.77777778,1,2.636716821,21,985,0.956554533,436,True, 1199376633,1
False,1,1,1,0,1,1,109,1,1.033912037,9,990,1.967200269,437,False,1199376781,0
False,1,7,13,3.059330104,299,76,67.30769231,1,2.585887642,37,997,1.120557244,450,True, 1199385664,1
False,1,2,3,0.98284018,47,0,0,1,0,0,1005,0,2,False,1199395345,0
False,1,1,1,0,5,10,64,1,0.74619213,2,1007,2.340137426,451,False,1199395667,0
False,1,1,2,0.979868757,59,97,65.5,1,5.96349537,2,1008.5,1.125765168,453,False,1199396385,0
False,2,3,6,2.328918428,196,0,29,1,0.49287037,6,1012.5,0.948462646,34,True, 1199420708,2
False,1,1,2,0.956457405,41,4,10,1,0.235225694,1,1016.5,1.562809063,36,False,1199461355,0
False,1,2,3,0.730809504,98,0,67.66666667,1,0.347932099,8,1019,1.624708004,460,True, 1199465800,2
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1199466207,0
False,5,5,5,2.307188576,7,10,8.2,1,9.131625,6,1023,1.07547738,37,False,1199468298,0
False,2,4,6,1.946960391,46,46,7.666666667,1,0.283109568,4,1028.5,51.93796892,2,False,1199468584,0
False,1,1,2,1,36,36,18,1,0.001012731,1,1032.5,494.7142857,4,False,1199468759,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1199468961,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1199471887,0
False,1,3,5,1.526932833,216,11,138.6,1,2.138458333,21,1036,1.389793454,466,True, 1199482650,2
True,1,1,1,0,15,9,384,1,1.748506944,15,1039,1.571916516,467,False,1199633721,0
False,1,6,12,3.056533305,199,106,89,1,5.53946277,29,951.5,1.045683641,404,True,1199638556,3
False,1,3,5,1.526932833,216,11,138.6,1,2.138458333,21,1036,1.389793454,466,True,1199655450,3
False,1,9,31,4.480564051,833,854,63.48387097,1,4.833446461,46,892,1.794081198,354,True,1199655719,3
False,1,1,1,0,23,0,84,1,22.9896412,2,1040,1.043497852,468,False,1199729938,0
False,1,1,1,0,34,0,0,1,0,0,1041,0,469,False,1199730135,0
False,1,1,3,1.433472251,90,42,220.6666667,1,2.329560185,24,1043,1.243923292,472,False,1199734281,0
True,1,1,1,0,33,3,113,1,5.187013889,7,1045,1.19278915,473,False,1199734876,0
False,1,1,1,0,6,0,28,1,23.09935185,1,1046,1.043291258,474,False,1199738933,0
False,1,2,2,0.986040032,144,0,0,1,0,0,1047.5,0,476,True, 1199739411,1
False,1,1,1,0,21,12,78,1,11.14203704,1,799,1.089750195,251,True,1199742621,3
False,1,1,2,1,2,2,4.5,1,23.14371528,2,1049.5,1.032406206,478,False,1199742766,0
False,1,6,11,2.061032271,215,18,72.18181818,1,5.619566498,20,1056,1.029907822,489,False,1199756857,0
False,1,1,2,1,2,2,4.5,1,22.06512731,2,1062.5,1.033990287,39,False,1199757065,0
False,1,2,16,3.463938431,936,0,0,1,0,0,1071.5,0,505,False,1199757740,0
False,1,1,1,0,1,1,44,1,16.40537037,2,1080,1.060955649,40,False,1199758277,0
False,1,2,2,1,2,2,185.5,1,4.953952546,16,1081.5,1.163261433,507,False,1199759771,0
False,1,2,4,2,16,0,79.75,1,0.072604167,7,1084.5,8.173601148,511,False,1199763130,0
False,1,1,2,0.901170196,60,22,72.5,1,0.484936343,4,866.5,2.040038946,314,True,1199815448,3
False,1,2,2,0.970950594,2,118,237.5,1,7.531111111,10,1087.5,1.06991459,513,False,1199884643,0
False,1,11,28,3.159941917,445,445,105.8571429,1,8.547421875,95,1102.5,1.069189229,541,False,1199887256,0
False,1,4,5,1.801137805,252,9,26.2,1,10.67067361,4,1119,1.034469184,546,True, 1199893790,1
False,1,2,2,0.999142104,29,0,104,1,0.00625,2,1122.5,121,548,False,1199894330,0
False,1,1,3,1.502374338,69,2,15.33333333,1,4.291739969,3,1125,1.077668576,551,True, 1199895104,1
False,1,4,11,2.172495341,513,189,97.27272727,1,3.341617214,46,1132,1.093995135,562,True, 1199911822,2
False,1,1,1,0,49,1,344,1,0.013530093,1,1138,74.90932421,563,False,1199912991,0
False,1,3,4,1.897713569,156,28,7,1,3.554872685,2,1140.5,1.070326007,567,True, 1199933143,2
False,1,1,1,0,1,1,45,1,25.34929398,1,1143,1.03944883,568,False,1199933328,0
False,1,1,2,0.964078765,18,0,123.5,1,7.360896991,4,1144.5,1.06921302,570,False,1199933679,0
False,1,1,1,0,1,1,109,1,0.539976852,12,1146,2.851931238,571,False,1199933910,0
False,1,2,3,1.444371582,36,23,243,1,4.250509259,4,1148,2.3014024,574,False,1199934888,0
False,1,1,1,0,26,1,389,1,0.007164352,3,1150,140.5799677,575,False,1199935507,0
False,1,1,1,0,2,2,109,1,0.022118056,13,1151,46.21193093,576,False,1199935821,0
False,1,2,2,0.179256067,72,2,275,1,0.024519676,6,1152.5,28.98831507,578,False,1199937316,0
False,1,4,7,2.056037562,53,33,145.5714286,1,6.031813823,59,1157,1.238643165,585,True, 1199969239,2
False,1,1,1,0,6,14,439,1,0.033125,20,1161,31.18867925,586,False,1199972101,0
False,1,4,6,2.113175728,72,37,147.8333333,1,0.669378858,47,1164.5,1.531330993,592,False,1199985178,0
False,1,5,17,3.110792084,505,387,121.4705882,1,1.517175926,89,1176,1.060404383,609,True, 1200002110,2
False,1,1,3,1.584962501,12,0,35,1,26.15184028,3,1186,1.023367805,612,True, 1200002668,2
False,1,1,1,0,2,2,113,1,0.010613426,16,1188,95.22028353,613,False,1200003027,0
False,1,3,5,1.733214883,225,0,41.4,1,0.626458333,10,1191,1.355873262,618,False,1200083815,0
False,1,1,1,0,11,3,37,1,0.012824074,1,1194,78.97833935,619,False,1200084923,0
False,1,3,4,1.468870045,303,0,23.75,1,0.021180556,7,1196.5,12.80327869,623,False,1200091135,0
False,1,1,1,0,20,4,87,1,0.044409722,1,1199,23.51759187,624,False,1200094972,0
False,1,1,1,0,21,5,65,1,0.163634259,1,1200,7.111189702,625,False,1200097953,0
False,1,2,3,0.947169235,112,16,89.66666667,1,0.814070216,8,1202,4.089274542,628,False,1200103322,0
False,1,1,1,0,1,1,113,1,1.165868056,17,1204,1.857729994,629,False,1200103758,0
False,1,3,4,1.050509088,329,1,32.25,1,0.681374421,4,1206.5,1.410901823,633,False,1200161258,0
False,1,3,7,2.021349719,669,658,180.4285714,1,0.813816138,34,1212,0.928012357,640,False,1200164946,0
False,1,1,7,2.65395832,375,0,0,1,0,0,1219,0,647,True, 1200249870,2
False,1,15,66,5.105442874,2269,1973,77.6969697,1,5.370830001,193,1255.5,1.020964326,713,True, 1200339708,2
False,1,2,2,0.918295834,1,2,246.5,1,0.005439815,37,1289.5,138.8723404,715,False,1200340178,0
False,1,1,1,0,7,3,485,1,0.011631944,8,1291,86.97014925,716,False,1200340713,0
False,1,3,6,1.178435505,232,230,201.6666667,1,9.562528935,40,1294.5,7.744041365,722,False,1200343313,0
False,1,10,21,3.761921084,274,360,134.5714286,1,3.020252425,143,1308,1.108638858,743,True, 1200434232,2
False,1,3,3,1.189731917,14,5,194.3333333,1,0.011689815,42,1320,53.27722772,746,True, 1200435242,2
True,1,2,3,1.446163755,72,5,17,1,2.601466049,3,1323,1.128132879,749,False,1200437430,0
True,1,2,3,1.556130832,91,7,28.66666667,1,2.608526235,3,1326,1.127786077,752,False,1200439260,0
False,1,1,1,0,8,0,363,1,0.139224537,29,1328,8.182641949,753,False,1200447271,0
False,1,1,2,0.650022422,11,1,50.5,1,7.249311343,7,1329.5,1.111472033,755,False,1200448397,0
False,1,1,1,0,2,2,173,1,1.279930556,2,1331,1.781292388,756,False,1200450294,0
False,1,2,5,0.997244158,100,11,75.2,1,12.83738426,19,1334,6.026463023,761,False,1200453710,0
False,1,4,7,2.643632015,30,27,202.2857143,1,2.173604497,37,1340,1.086633627,768,False,1200454792,0
False,1,1,1,0,12,6,489,1,0.008275463,12,1344,121.8391608,769,False,1200455507,0
False,1,1,1,0,3,0,66,1,1.358668981,2,1345,1.736014448,770,False,1200457097,0
False,2,3,6,2.328918428,196,0,29,1,0.49287037,6,1012.5,0.948462646,34,True,1200457508,3
False,1,1,2,0.721928095,3,7,62.5,1,0.693304398,5,1346.5,37.15180987,772,False,1200458304,0
False,1,2,2,0.822988678,299,0,0,1,0,0,1348.5,0,774,False,1200494789,0
False,1,4,7,2.382313078,194,6,59.71428571,1,4.503979828,32,1353,1.259287052,781,True, 1200500450,2
False,1,5,8,2.743871818,26,26,127.5,1,3.928070023,64,1360.5,11.37330166,789,False,1200501494,0
False,1,2,3,0.730809504,98,0,67.66666667,1,0.347932099,8,1019,1.624708004,460,True,1200502600,3
False,1,2,2,0.801469893,82,0,57,1,16.07780671,1,1365.5,1.031098769,791,True, 1200521394,2
False,1,1,1,0,2,4,103,1,1.018252315,14,1367,1.98207486,792,False,1200522209,0
False,1,1,3,0.971962738,390,4,13,1,8.305520833,2,1369,0.706798439,7,False,1200545067,0
False,1,8,12,2.7599356,58,118,108.8333333,1,9.524373071,93,1376.5,1.019680817,804,False,1200545442,0
