@relation 'npm'

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric
@attribute commit_type numeric
@data
False,1,1,1,0,0,291,291,1,0.084328704,17,61,12.8583585,30,False,1263282978,0
False,2,3,9,2.713735564,175,161,21.88888889,1,0.012606739,26,66,17.65956182,32,False,1263284872,0
False,1,1,1,0,26,0,0,1,0,0,71,0,12,False,1263290449,0
False,1,1,1,0,34,9,30,1,0.064907407,1,72,16.40656205,13,False,1263290480,0
True,1,1,1,0,1,1,65,1,0.065486111,1,73,16.27041357,14,False,1263290530,0
False,1,1,1,0,1,0,0,1,0,0,74,0,33,False,1263290612,0
False,1,1,1,0,151,2,12,1,0.1053125,1,75,10.49554896,15,False,1263293971,0
False,1,1,1,0,3,2,26,1,0.0409375,1,76,25.42748092,16,False,1263293986,0
False,1,1,1,0,1,1,1,1,0.10568287,19,77,10.46227138,34,False,1263294003,0
False,1,1,1,0,0,1,65,1,0.105868056,1,78,10.44571991,17,False,1263294019,0
False,1,1,1,0,6,4,55,1,0.041215278,2,79,25.26284751,18,False,1263294041,0
False,1,1,1,0,2,2,65,1,0.040868056,2,80,25.46898895,19,False,1263294061,0
False,1,1,1,0,11,0,0,1,0,0,81,0,35,False,1263294072,0
False,1,1,1,0,2,1,27,1,0.010289352,2,82,98.18785152,20,False,1263294875,0
False,1,1,1,0,18,12,161,1,0.010983796,2,83,92.04320337,21,False,1263294920,0
False,2,2,3,1.16608706,21,13,59.66666667,1,0.013684414,24,85,43.23718149,37,True, 1263295514,2
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1263295709,0
False,1,1,1,0,6,4,38,1,0.127546296,4,87,8.840290381,38,False,1263295892,0
False,1,1,1,0,1,0,40,1,0.612800926,5,88,2.63185132,39,False,1263348838,0
False,2,2,4,1.695235033,21,12,51.75,1,0.323813657,11,90.5,181.7892804,42,False,1263348958,0
False,1,1,2,0.650022422,24,24,65,1,0.000439815,2,59.5,1706.263158,4,True,1263369363,3
False,1,1,1,0,64,0,0,1,0,0,93,0,0,False,1263462068,0
False,2,2,3,1.521928095,9,1,76.33333333,1,4.218055556,6,95,0.751771369,24,False,1263952173,0
True,1,1,1,0,1,1,11,1,21.26251157,2,97,1.047031133,43,False,1265132595,0
False,2,2,2,1,2,2,90,1,7.1821875,9,98.5,2.459140681,25,False,1265162925,0
False,1,1,1,0,19,1,4,1,14.02581019,1,100,1.071297129,3,False,1265164003,0
False,2,2,3,1.16608706,21,13,59.66666667,1,0.013684414,24,85,43.23718149,37,True,1265196314,3
False,1,1,1,0,4,1,8,1,35.31306713,1,101,1.028318129,45,False,1266400007,0
False,1,1,1,0,4,1,11,1,0,2,108,0,47,False,1266400007,0
False,2,3,6,1.061828398,260,132,65.66666667,1,32.38389082,39,104.5,1.020117585,46,False,1266403874,0
False,1,1,1,0,2,2,65,1,0.517037037,3,109,2.934097421,31,False,1266448546,0
False,1,1,1,0,57,0,59,1,-0.000706019,2,112,-1415.393443,50,True, 1266452809,1
False,1,1,1,0,57,0,0,1,0,0,110,0,48,False,1266452809,0
False,1,1,1,0,3,1,57,1,0.000706019,1,111,1417.393443,49,False,1266452870,0
False,1,1,1,0,3,1,116,1,0.000706019,3,113,1417.393443,51,False,1266452870,0
False,1,1,1,0,8,3,118,1,0.0290625,4,114,35.40860215,52,False,1266455381,0
False,1,1,1,0,4,3,65,1,0.079386574,4,115,13.59658842,32,False,1266455405,0
False,1,1,1,0,21,13,279,1,0.596643519,8,116,2.676042677,33,False,1266455424,0
False,1,1,1,0,7,27,43,1,36.01309028,7,117,1.027767681,53,False,1266460489,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1266460505,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1266460597,0
False,1,1,1,0,2,1,14,1,4.599143519,3,118,1.217431788,54,False,1266797373,0
False,1,1,1,0,38,0,0,1,0,0,119,0,34,False,1266828546,0
False,1,1,1,0,10,2,23,1,4.26025463,8,129,1.234727754,58,False,1266828575,0
False,1,1,1,0,1,1,15,1,0.361435185,4,120,3.76674779,55,False,1266828601,0
False,1,1,2,0.868721246,0,100,50,1,4.916064815,8,121.5,1.152561048,36,False,1266828622,0
False,1,1,1,0,10,12,123,1,4.320798611,5,123,1.231438697,56,False,1266828698,0
False,1,1,1,0,34,0,0,1,0,0,124,0,37,True, 1266828723,1
False,2,2,2,0.794102142,37,34,38.5,1,11.80076389,9,126.5,1.04711815,39,True, 1266828751,2
False,1,1,1,0,1,1,60,1,4.917974537,4,125,1.203335742,38,False,1266828787,0
False,1,1,1,0,188,198,287,1,4.32150463,9,128,1.231400886,40,False,1266828802,0
False,2,2,2,0.591672779,4,3,199,1,0.004826389,16,130.5,144.9094354,41,False,1266829167,0
False,1,1,1,0,10,6,38,1,0.382511574,1,132,3.614299979,42,False,1266861595,0
False,1,1,1,0,1,1,42,1,0.005138889,2,133,195.5945946,43,False,1266862039,0
False,1,1,1,0,96,0,0,1,0,0,134,0,44,True, 1267239384,2
False,1,1,1,0,2,2,96,1,0.101238426,1,135,10.87767234,45,False,1267248131,0
False,1,1,1,0,1,1,60,1,4.855821759,5,136,1.205938366,46,False,1267248330,0
False,1,1,1,0,1,0,121,1,4.852175926,7,137,1.206093104,60,False,1267248395,0
False,1,1,1,0,97,9,278,1,4.852372685,11,138,1.206084748,47,False,1267248412,0
False,1,1,1,0,2,2,96,1,0.029675926,2,139,34.69734789,48,False,1267250695,0
False,2,2,4,1.600451209,20,1,3.75,1,1.221533565,5,141.5,1.20466077,2,False,1267250763,0
False,1,2,5,2.092257944,115,95,80,1,1.302113426,13,146,1.998623844,53,True, 1267319824,1
False,2,2,2,0.353359335,15,0,9,1,5.300734954,22,149.5,0.547163271,62,False,1267319841,0
False,1,1,1,0,1,1,18,1,0.80181713,6,151,2.247167169,63,False,1267320040,0
False,1,1,1,0,1,1,14,1,0.003055556,1,152,328.2727273,55,False,1267320105,0
False,2,2,3,0.574828144,28,1,47,1,0.299699074,31,154,2.143233003,65,False,1267322959,0
False,1,1,1,0,9,0,31,1,5.733275463,9,156,1.174420365,66,False,1267323930,0
False,1,1,1,0,13,5,26,1,0.011342593,1,157,89.16326531,57,False,1267323939,0
False,1,1,1,0,1,1,18,1,0.045335648,7,158,23.05769722,67,False,1267323957,0
False,1,1,1,0,49,0,14,1,0.157222222,2,159,7.360424028,58,False,1267333689,0
False,1,1,1,0,5,1,335,1,0.160717593,13,160,7.222094196,59,False,1267333710,0
False,1,1,1,0,5,3,34,1,0.116805556,2,161,9.561236623,60,False,1267334031,0
False,1,1,1,0,2,0,40,1,0.117233796,10,162,9.529963471,68,False,1267334059,0
False,1,1,1,0,7,4,339,1,0.898611111,14,163,2.112828439,61,False,1267411350,0
False,1,1,1,0,0,2,42,1,0.895752315,11,164,2.116380034,69,False,1267411452,0
False,1,1,1,0,16,5,122,1,1.085173611,9,165,1.921511535,70,False,1267416718,0
False,1,1,1,0,0,4,63,1,0.961215278,3,166,2.040349673,62,False,1267416738,0
False,1,1,1,0,13,3,36,1,0.957581019,3,167,2.04429806,63,False,1267416766,0
False,1,1,1,0,11,0,20,1,1.08599537,24,168,1.920814239,71,False,1267416789,0
False,1,1,1,0,10,12,342,1,0.063587963,15,169,16.72624681,64,False,1267416844,0
False,1,1,1,0,10,5,70,1,6.8296875,6,170,1.146419584,65,True, 1267418836,2
False,1,2,2,0.238684511,26,25,178.5,1,0.584780093,17,171.5,22.86671709,67,False,1267418859,0
False,1,1,4,1.978449329,56,2,1,1,1.008229167,2,174.5,0.685969625,6,True, 1267424985,2
False,1,1,1,0,15,14,18,1,1.171655093,8,177,1.853493495,72,False,1267425188,0
False,1,1,1,0,38,0,0,1,0,0,178,0,68,False,1267434541,0
False,1,1,1,0,31,0,40,1,0.267708333,12,179,4.73540856,73,False,1267434582,0
False,1,1,1,0,0,1,46,1,0.206331019,4,180,5.846581029,69,False,1267434593,0
False,1,1,1,0,47,26,59,1,0.207002315,4,181,5.830863852,70,False,1267434623,0
False,1,1,1,0,43,0,0,1,0,0,182,0,71,True, 1267434643,2
False,1,2,2,0.941186437,37,30,170.5,1,0.091597222,17,183.5,6.458680819,73,True, 1267434687,2
False,1,1,1,0,6,2,17,1,0.183472222,2,185,6.450416351,74,False,1267434711,0
False,1,1,5,0,8,2,14,1,0.532273148,7,188,2.87588634,11,True, 1267436129,2
True,1,1,1,0,0,3,23,1,0.001145833,3,191,873.7272727,12,False,1267436228,0
True,1,1,1,0,0,1,20,1,0.000486111,4,192,2058.142857,13,False,1267436270,0
False,1,1,4,2,4,4,15,1,0.003967014,12,194.5,124.221475,17,False,1267436507,0
True,1,1,1,0,4,0,19,1,0.001099537,6,197,910.4736842,18,True, 1267436602,2
True,1,1,1,0,1,1,23,1,0.000393519,7,198,2542.176471,19,True, 1267436636,2
False,1,1,1,0,1,1,17,1,0.061840278,3,199,17.17069062,20,False,1267441850,0
False,1,1,1,0,1,1,133,1,0.291041667,10,200,4.435934145,74,False,1267441864,0
False,1,1,1,0,12,9,31,1,0.290393519,25,201,4.443603029,75,False,1267441879,0
True,1,1,1,0,10,9,43,1,0.084155093,1,202,12.88282217,75,False,1267441914,0
False,1,1,1,0,1,0,80,1,0.084895833,5,203,12.7791411,76,False,1267441958,0
False,1,1,1,0,1,1,324,1,0.085069444,18,204,12.75510204,77,False,1267442037,0
False,1,1,1,0,4,1,24,1,0.085486111,1,205,12.69780666,78,False,1267442073,0
False,1,1,1,0,1,1,19,1,0.195578704,9,206,6.113031128,76,False,1267442086,0
False,1,1,2,0.650022422,4,2,76,1,0.004571759,21,207.5,141.0590384,78,False,1267442370,0
False,1,1,1,0,3,1,44,1,0.016296296,2,209,62.36363636,79,False,1267443322,0
True,1,1,1,0,0,4,23,1,0.080706019,8,210,13.39064965,21,False,1267443609,0
False,2,2,2,0.987692509,20,3,35,1,4.688524306,11,211.5,1.123579521,80,False,1267443629,0
False,1,1,1,0,47,3,71,1,0.126006944,13,213,8.936070543,80,False,1267445469,0
False,1,1,1,0,1,1,115,1,0.003391204,14,214,295.8805461,81,False,1267445762,0
False,1,1,4,1.978449329,56,2,1,1,1.008229167,2,174.5,0.685969625,6,True,1267511385,3
False,1,1,1,0,43,0,0,1,0,0,182,0,71,True,1267521043,3
False,1,1,5,0,8,2,14,1,0.532273148,7,188,2.87588634,11,True,1267522529,3
True,1,1,1,0,4,0,19,1,0.001099537,6,197,910.4736842,18,True,1267523002,3
True,1,1,1,0,1,1,23,1,0.000393519,7,198,2542.176471,19,True,1267523036,3
False,1,1,1,0,18,0,324,1,1.928715278,19,215,1.518479846,81,False,1267608678,0
False,1,1,1,0,1,0,342,1,0.011273148,20,216,89.7063655,82,False,1267609652,0
False,1,1,1,0,1,1,46,1,1.943020833,3,217,1.514662521,83,False,1267611199,0
False,1,1,1,0,9,3,115,1,1.91505787,15,218,1.522177432,82,False,1267611223,0
False,1,2,3,1.033260688,258,229,129.6666667,1,0.339193673,25,220,1.63806091,86,True, 1267654385,2
False,1,1,1,0,6,1,34,1,2.460300926,26,222,1.406454344,83,False,1267654449,0
False,1,1,1,0,8,1,136,1,2.455231481,12,223,1.407293572,84,False,1267654502,0
False,1,1,1,0,61,0,0,1,0,0,224,0,87,False,1267654683,0
False,1,1,1,0,1,0,143,1,0.002650463,13,225,378.2925764,85,False,1267654731,0
False,1,1,1,0,1,0,39,1,0.00400463,27,226,250.7109827,86,False,1267654795,0
False,1,1,1,0,3,1,27,1,2.471168981,2,227,1.404666782,88,False,1267655582,0
False,1,1,1,0,0,1,121,1,0.527094907,16,228,2.897191542,87,False,1267656764,0
False,1,1,1,0,2,2,81,1,2.486215278,6,229,1.402217784,89,False,1267656767,0
False,1,1,1,0,3,0,42,1,9.205972222,3,230,1.108625138,90,False,1267657435,0
False,1,1,1,0,1,1,19,1,2.676840278,6,231,1.373574773,88,False,1267674908,0
False,1,1,1,0,19,11,252,1,0.239467593,1,232,5.175930401,91,False,1267675075,0
True,1,1,1,0,8,3,75,1,2.967430556,7,233,1.336991879,92,False,1267675222,0
False,1,1,1,0,1,0,61,1,0.242685185,1,234,5.12056467,93,False,1267675651,0
False,2,2,2,0.353359335,15,0,83,1,0.240746528,22,235.5,4.241281918,94,False,1267676375,0
False,1,1,1,0,10,5,70,1,6.8296875,6,170,1.146419584,65,True,1267678036,3
False,1,1,1,0,2,2,19,1,0.097638889,7,237,11.24182077,90,False,1267683344,0
False,2,2,2,0.794102142,37,34,38.5,1,11.80076389,9,126.5,1.04711815,39,True,1267692751,3
False,1,1,1,0,1,1,144,1,0.465648148,14,238,3.147544243,91,False,1267694963,0
False,1,1,2,0.291818257,106,11,76,1,1.577228009,29,239.5,3.400332608,93,False,1267695645,0
False,1,1,1,0,1,0,231,1,0.619097222,19,241,2.615255188,94,False,1267749135,0
False,1,1,1,0,10,4,47,1,0.944976852,6,242,2.05822698,95,True, 1267758021,1
False,1,1,1,0,2,3,53,1,0.000856481,7,243,1168.567568,96,False,1267758095,0
True,1,1,1,0,7,7,260,1,0.994189815,2,244,2.005844141,97,False,1267760973,0
False,1,1,1,0,1,2,52,1,0.034351852,8,245,30.11051213,98,False,1267761063,0
False,1,1,1,0,9,4,96,1,5.907349537,3,246,1.169280655,99,False,1267761090,0
False,1,1,1,0,6,3,101,1,0.031435185,4,247,32.81148748,100,False,1267763806,0
False,1,1,1,0,33,1,29,1,1.278877315,3,248,1.781935834,101,True, 1267766077,2
False,1,1,1,0,0,1,232,1,0.196400463,20,249,6.091637692,95,False,1267766104,0
False,1,1,1,0,16,0,231,1,0.002083333,21,250,481,96,False,1267766284,0
False,1,1,1,0,2,2,247,1,0.001539352,22,251,650.6240602,97,False,1267766417,0
False,3,4,19,3.295182149,77,116,59.63157895,1,1.694800195,129,261,1.166046876,22,True, 1267767572,1
False,2,2,2,0.721928095,3,2,25.5,1,0.024409722,30,271.5,31.7254623,101,False,1267769681,0
True,1,1,1,0,4,7,260,1,0.029444444,4,273,34.96226415,118,True, 1267770116,1
False,1,1,1,0,8,3,45,1,1.30744213,4,274,1.764852208,119,False,1267770398,0
False,3,3,9,3.064668616,47,81,51.66666667,1,1.741233282,51,279,5.647019188,27,True, 1267772540,1
False,1,1,1,0,14,1,247,1,0.084386574,23,284,12.85022631,103,False,1267773708,0
False,1,1,1,0,1,1,260,1,0.005023148,24,285,200.078341,104,False,1267774142,0
False,1,1,1,0,2,0,260,1,0.194456019,25,286,6.142551039,105,False,1267790943,0
False,1,2,6,2.389710819,53,51,108.5,1,0.236608796,49,289.5,2.873905456,128,False,1267790970,0
False,1,1,1,0,2,1,10,1,0.283020833,1,293,4.533308796,129,False,1267792025,0
False,1,1,1,0,16,20,61,1,0.013368056,4,294,75.80519481,130,False,1267792125,0
False,2,2,3,0.195647031,79,0,60.33333333,1,0.182858796,46,296,3.934624062,107,True, 1267792325,1
True,1,1,2,0.881290899,12,8,82.5,1,0.333310185,10,298.5,3.355105031,133,False,1267794487,0
False,1,1,1,0,19,13,262,1,0.046006944,26,300,22.73584906,108,False,1267794918,0
False,1,1,1,0,1,1,11,1,0.261273148,14,301,4.827412067,109,False,1267795114,0
False,1,2,2,0.835603828,67,27,92.5,1,0.382291667,7,303.5,2.92040459,135,True, 1267826436,2
False,1,2,3,1.033260688,258,229,129.6666667,1,0.339193673,25,220,1.63806091,86,True,1267827185,3
False,1,1,1,0,26,2,100,1,0.141319444,2,305,8.076167076,136,True, 1267838646,1
False,1,1,2,1,2,0,91.5,1,0.537199074,48,306.5,2.396130478,112,False,1267838739,0
False,1,1,1,0,1,1,11,1,0.506770833,15,302,2.97327852,110,False,1267838899,0
False,1,1,1,0,22,4,268,1,0.512638889,27,308,2.95069087,113,False,1267839210,0
False,1,1,1,0,1,1,124,1,0.029849537,3,309,34.50135712,137,False,1267841225,0
False,1,1,1,0,1,63,64,1,45.01399306,2,310,1.022215314,4,False,1267841382,0
False,1,1,1,0,96,0,0,1,0,0,134,0,44,True,1267844184,3
False,1,1,1,0,33,1,29,1,1.278877315,3,248,1.781935834,101,True,1267852477,3
False,1,1,1,0,1,1,286,1,1.7803125,28,311,1.56169914,114,False,1267993029,0
False,2,2,2,0.829607103,49,35,213.5,1,2.082008102,25,312.5,1.396997684,138,True, 1267994740,1
False,1,1,1,0,1,0,286,1,0.025856481,29,314,39.67502238,116,False,1267995263,0
False,1,1,1,0,6,10,307,1,0.028668981,8,315,35.88090432,139,False,1267997217,0
False,1,1,1,0,1,0,11,1,1.833506944,16,316,1.545402897,117,False,1267997314,0
False,1,1,1,0,34,1,2,1,4.289189815,3,317,1.233144263,5,False,1268211968,0
False,1,1,1,0,3,1,287,1,2.508506944,30,318,1.398643505,118,False,1268211998,0
False,1,1,1,0,7,0,0,1,0,0,319,0,6,False,1268212032,0
False,1,1,1,0,18,0,35,1,0.00931713,4,320,108.3291925,7,False,1268212773,0
False,1,2,2,0.966272647,130,0,0,1,0,0,321.5,0,141,True, 1268257173,2
False,1,1,1,0,2,0,7,1,0.522951389,1,323,2.912223624,8,False,1268257215,0
False,1,1,2,0.371232327,14,0,86.5,1,3.941174769,51,324.5,1.227993635,120,False,1268257257,0
False,1,1,1,0,3,5,53,1,0.713020833,5,326,2.402483565,9,False,1268274378,0
False,1,1,1,0,39,29,79,1,0.19962963,1,327,6.009276438,142,False,1268274421,0
False,1,1,1,0,1,1,51,1,0.199780093,1,328,6.005503737,143,False,1268274434,0
False,1,2,5,2.321928095,5,5,124.6,1,5.110314815,53,331,1.090173368,148,False,1268274454,0
False,1,1,1,0,19,12,89,1,0.178136574,2,334,6.613670327,149,False,1268289812,0
False,2,2,3,1.061278124,8,0,62.33333333,1,0.251350309,53,336,3.21028396,122,False,1268289832,0
False,1,1,1,0,148,56,289,1,2.471898148,31,0,0,0,False,1268425570,0
False,1,1,3,1.476896834,31,15,27.33333333,1,14.03275077,10,2,1.170168824,2,False,1268444295,0
False,2,3,4,1.457864224,21,26,34.5,1,15.29961806,52,339.5,1.030599372,124,False,1269198967,0
False,1,1,2,1,3,1,196.5,1,11.4340162,49,342.5,1.077695055,126,False,1269199341,0
False,1,1,1,0,1,1,49,1,0.05599537,35,344,18.85861926,127,False,1269203805,0
False,1,1,1,0,1,0,96,1,10.57886574,3,345,1.094528093,153,False,1269203826,0
False,1,1,1,0,4,0,383,1,0.059409722,33,346,17.83226184,128,False,1269204474,0
False,1,1,1,0,1,1,12,1,0.059733796,18,347,17.74094168,129,False,1269204502,0
False,1,1,1,0,28,0,0,1,0,0,0,0,0,False,1269294390,0
False,2,3,8,1.998624389,413,9,38.75,2,1.737677951,62,4.5,1.081068715,1,True, 1269298234,1
False,1,2,14,3.723231429,30,30,65.71428571,2,10.86474454,85,354.5,1.025178697,167,True, 1269299596,1
False,1,2,2,0.863120569,4,3,70,2,0.009780093,7,362.5,289.9767643,169,False,1269299760,0
False,1,1,1,0,1,1,118,2,0.001215278,6,364,823.8571429,170,False,1269299865,0
False,1,1,1,0,5,2,29,2,0.041608796,3,365,25.03337969,171,False,1269303191,0
False,1,1,1,0,5,2,50,2,0.06005787,37,366,17.65060705,130,True, 1269303423,2
False,1,1,1,0,13,0,61,2,1.098148148,8,367,1.910623946,172,False,1269394476,0
False,1,1,1,0,2,1,23,2,1.399212963,3,368,1.71468749,173,False,1269420652,0
False,1,1,1,0,1,1,74,2,0.310590278,9,369,4.219675797,174,False,1269421311,0
True,1,1,1,0,1,1,53,2,1.777071759,38,370,1.562723477,131,True, 1269456962,1
False,1,1,1,0,7,3,51,2,1.824224537,11,371,1.548178133,175,False,1269457209,0
False,1,1,1,0,0,1,46,1,2.990486111,7,372,1.334393795,176,False,1269457345,0
False,1,1,1,0,1,1,32,2,1.791840278,4,373,1.558085457,177,False,1269458006,0
False,1,1,1,0,1,1,32,2,0.003287037,5,374,305.2253521,178,False,1269458290,0
False,1,1,1,0,3,0,53,2,0.024537037,39,375,41.75471698,132,False,1269459082,0
False,1,1,1,0,0,9,56,2,0.000914352,40,376,1094.670886,133,False,1269459161,0
False,1,1,1,0,5,2,50,2,0.06005787,37,366,17.65060705,130,True,1269476223,3
False,2,3,3,1.135815998,32,24,34.33333333,2,1.253607253,51,378,1.429404053,134,False,1269554346,0
False,1,1,1,0,2,2,40,2,0.001018519,7,380,982.8181818,181,False,1269554434,0
False,2,2,3,0.30149693,46,0,62,2,0.994050926,64,382,1.336000923,136,False,1269555119,0
False,1,1,1,0,13,2,44,2,0.005578704,1,384,180.253112,183,False,1269555601,0
False,1,1,1,0,6,2,40,2,0.013923611,8,385,72.82044888,184,False,1269555637,0
False,1,1,1,0,2,2,11,1,20.41328704,2,386,1.048987701,185,False,1269555733,0
False,1,2,2,0.503258335,9,0,49.5,2,0.039305556,11,387.5,20.01420259,187,False,1269559015,0
False,2,2,2,0.549910905,33,22,84,2,1.524212963,50,389.5,1.330609259,137,False,1269559184,0
False,1,1,1,0,1,1,45,2,0.034895833,10,391,29.65671642,189,False,1269562030,0
False,1,1,1,0,2,1,74,2,1.629050926,10,392,1.613854352,190,False,1269562061,0
True,1,1,2,0.350563821,176,6,199.5,1,4.14,53,393.5,1.181154693,139,False,1269562184,0
False,1,1,1,0,7,1,130,2,0.042662037,8,395,24.44004341,191,False,1269562870,0
False,1,1,1,0,3,3,22,1,0.068368056,20,396,15.62671407,140,False,1269568091,0
False,1,1,1,0,3,0,45,1,2.164699074,8,397,1.461957975,192,False,1269644375,0
False,1,1,1,0,25,1,303,1,15.85571759,10,398,1.063068732,193,True, 1269644388,1
False,1,1,1,0,5,4,327,1,0.007974537,11,399,126.3991292,194,False,1269645077,0
False,1,1,1,0,2,1,328,1,2.940625,12,400,1.340063762,195,False,1269899147,0
False,1,2,2,0.918295834,5,1,192,2,2.557662037,25,401.5,3324.174669,197,False,1269899160,0
True,1,1,1,0,54,39,125,1,30.29934028,7,403,1.033004019,198,False,1270444299,0
False,1,2,2,0.835603828,67,27,92.5,1,0.382291667,7,303.5,2.92040459,135,True,1270504836,3
False,1,1,1,0,39,15,547,1,17.06896991,35,404,1.058585844,141,False,1271036943,0
False,1,1,1,0,1,1,136,2,29.90125,9,405,1.033443418,199,False,1272146338,0
False,1,1,2,1,2,2,109,2,16.4843287,20,406.5,1.030336499,201,False,1272147213,0
False,1,1,1,0,9,0,0,1,0,0,408,0,142,False,1272152487,0
False,1,1,1,0,6,4,571,1,12.91158565,36,409,1.077449821,143,False,1272152504,0
False,2,3,8,1.922147355,75,103,107.5,2,33.73407552,140,413.5,1.010790121,146,True, 1272152542,2
False,1,1,1,0,82,81,116,2,0.00556713,27,418,180.6257796,207,True, 1272153023,2
False,2,3,14,2.8320664,620,596,78.5,2,18.87572421,131,425.5,2.395818873,219,True, 1272160707,2
False,1,1,1,0,6,2,573,1,0.09755787,37,433,11.25032625,149,False,1272160933,0
True,1,1,1,0,2,2,114,2,0.850740741,29,434,2.175446234,220,False,1272234211,0
False,1,1,1,0,1,0,0,1,0,0,435,0,150,False,1272234405,0
False,1,1,1,0,21,4,9,1,0.9484375,1,436,2.054365733,151,False,1272234432,0
False,2,2,2,0,2,16,288.5,1,0.429722222,38,437.5,2.16354234,10,False,1272235189,0
False,2,2,3,1.251629167,10,8,187.6666667,1,0.000297068,39,440,1123.077922,12,False,1272235266,0
False,2,2,2,0.988699408,9,7,277.5,1,9.83796E-05,40,442.5,5083.352941,13,False,1272235283,0
False,1,1,2,0.543564443,1,7,300,2,0.479056713,86,444.5,2161.521859,156,False,1272235303,0
False,2,2,3,1.24484067,10,9,180.3333333,2,0.00060571,42,449,551.3184713,15,False,1272235460,0
False,2,2,3,1.195621782,14,12,177.3333333,2,0.000405093,43,452,823.8571429,17,False,1272235565,0
