@relation 'fabric'

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric
@attribute commit_type numeric
@data
False,1,4,17,3.542630246,448,412,72.35294118,4,0.159582653,36,130,5.494090176,53,False,1303488985,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303489648,0
False,1,1,2,0.987475008,43,33,224.5,3,0.093576389,10,94.5,9.014842301,19,True,1303490064,3
False,1,2,6,2.1899568,186,80,131.3333333,4,0.021342593,26,141.5,11.51265365,59,True, 1303491751,1
False,1,1,2,0.999895287,53,30,263.5,4,0.0071875,26,145.5,105.3478261,61,False,1303492372,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303492965,0
False,1,2,6,2.243549499,58,53,152,4,0.021898148,34,149.5,22.20695981,67,False,1303493389,0
False,4,10,20,3.217964477,139,494,89.95,4,0.945221065,54,264.5,1.183365293,23,True, 1303493699,2
True,1,1,2,0.721928095,25,10,71,4,0.004560185,6,275.5,165.4670051,5,True, 1303494093,1
False,1,4,9,2.65136886,108,30,246.8888889,4,0.267973251,53,157,5.808327542,76,True, 1303495513,1
False,1,1,1,0,82,4,254,4,0.015810185,8,162,64.25036603,77,False,1303496879,0
False,1,2,3,1.433534172,188,45,211,3,0.098364198,18,100,8.070183508,25,True,1303498198,3
False,4,10,20,3.217964477,139,494,89.95,4,0.945221065,54,264.5,1.183365293,23,True,1303580099,3
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303717350,0
False,2,3,4,1.05986751,108,0,32.75,4,2.181125579,1,1.5,0.835964789,2,False,1303740216,0
False,2,3,4,1.379419247,153,30,178.25,5,0.839126157,22,5.5,88.10744928,5,True, 1303740671,2
False,2,6,9,2.076420346,126,71,174.2222222,3,5.487394547,12,167,1.052933111,30,False,1303740693,0
False,1,1,1,0,0,2,133,4,0.007974537,2,8,126.3991292,1,False,1303740905,0
False,2,6,7,1.938334198,225,104,213.4285714,5,1.734282407,57,175,1.157676969,5,True, 1303745476,1
False,1,1,2,0.591672779,24,4,137.5,5,1.483443287,7,179.5,21.48837632,85,True, 1303747602,1
False,1,1,1,0,145,14,267,5,0.025011574,10,181,40.98149005,86,False,1303747637,0
False,6,10,21,3.844172864,711,740,97.80952381,5,4.620547288,59,288,1.024496009,14,False,1303802920,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303802979,0
True,2,3,8,2.184837544,116,61,156.125,5,4.767261285,37,302.5,1.049892762,15,True, 1303803951,1
True,8,8,8,2.719294526,20,6,163.625,5,6.410811632,39,310.5,1.042421944,16,False,1303806752,0
True,1,2,2,0.970950594,2,3,133.5,3,8.647407407,7,315.5,1.081421257,2,False,1303809004,0
False,1,4,14,3.364770297,518,108,10.71428571,5,0.113397817,4,15.5,1.648449949,19,True, 1303809254,2
False,3,4,4,1.44629402,26,27,267,5,4.095101273,31,318.5,1.114091399,17,True, 1303810721,2
False,6,12,30,4.235121571,1764,6,25.2,2,0.062059414,10,73.5,2.408336242,6,True,1303814205,3
True,1,1,1,0,1,1,67,5,0.043148148,2,321,24.17596567,40,False,1303814449,0
False,1,5,18,3.763231526,521,64,22.5,2,0.063744213,9,99.5,3.529710568,39,True,1303825220,3
False,1,2,3,1.353600077,65,10,248.6666667,2,12.09640818,5,323,1.051103485,42,True, 1303826027,1
False,1,2,2,0.556055449,137,2,64,5,2.073935185,7,24.5,1.249763622,14,True, 1303828013,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303828028,0
False,1,2,3,0.771702426,53,12,101.6666667,5,1.590632716,12,27,1.229388763,17,False,1303845985,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303872194,0
True,1,1,1,0,1,1,115,5,0.897395833,1,83,2.114335461,0,False,1303886789,0
False,3,4,4,1.44629402,26,27,267,5,4.095101273,31,318.5,1.114091399,17,True,1303897121,3
False,1,1,2,0.561752608,27,11,103,5,1.252233796,2,325.5,1.59892969,42,True, 1303911113,1
False,2,3,4,1.379419247,153,30,178.25,5,0.839126157,22,5.5,88.10744928,5,True,1303913471,3
False,1,1,1,0,0,6,105,5,1.281539352,7,327,1.780311583,43,False,1303913645,0
True,1,1,1,0,1,1,67,5,1.173460648,3,328,1.85218026,44,False,1303915836,0
False,1,4,4,0.959698565,66,25,125.25,4,7.022928241,10,330.5,1.084736895,74,True, 1303915872,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303915884,0
False,1,2,2,0.609840305,20,0,47,5,0.827118056,9,29.5,1.90676294,19,False,1303917448,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303917459,0
False,3,4,9,2.095268552,240,151,115.7777778,5,2.677521862,32,337,1.190048915,45,True, 1303987356,1
False,1,1,1,0,1,0,132,2,13.05638889,7,342,1.076590856,9,False,1303991093,0
False,3,12,12,2.800382398,863,19,134,5,2.212903164,37,187.5,1.086261558,6,False,1303992622,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303992633,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1303996453,0
False,1,1,1,0,10,9,166,5,6.148298611,5,343,1.162646622,82,True, 1304335164,1
False,2,5,21,3.254393167,505,385,62.66666667,5,7.302420084,72,354,1.022607106,46,True, 1304422087,1
False,1,2,2,0.558629373,23,0,121,5,0.164976852,12,365.5,5.546092325,104,True, 1304436341,1
False,1,24,48,4.823510533,5601,0,0,1,0,0,217.5,0,47,False,1304439645,0
False,1,23,134,3.51662696,58523,0,0,1,0,0,66.5,0,133,False,1304439769,0
False,1,1,1,0,0,1,356,1,0.006516204,1,242,154.4635879,48,False,1304440208,0
False,1,93,363,5.032172425,63775,63775,176.6473829,2,0.005057934,183,424,2.134644622,411,False,1304440611,0
False,1,50,296,7.269827517,22590,22590,76.31756757,2,0.008993056,148,753.5,3.198850517,707,False,1304442165,0
False,1,39,166,0.426990331,540,33452,344.5481928,2,0.005987422,168,984.5,4.553146335,873,False,1304442467,0
False,1,1,1,0,3,0,107,2,0.067060185,2,134,15.91197791,134,False,1304448261,0
True,1,1,1,0,1,1,128,2,0.067418981,2,135,15.83261803,135,False,1304448292,0
True,1,1,1,0,1,1,46,2,0.067650463,2,136,15.78186484,136,False,1304448312,0
False,1,1,1,0,2,0,9,1,19.95612269,1,137,1.050109934,0,False,1304448455,0
True,1,2,2,1,2,2,40,2,0.082303241,4,138.5,10.11264239,138,False,1304449578,0
False,1,2,2,0.426228657,17,6,391,2,0.807256944,4,140.5,1.929072218,140,False,1304512214,0
False,1,2,2,0.928362072,84,12,373,2,0.874016204,4,142.5,1.858107661,142,False,1304517982,0
False,3,8,8,1.952283749,75,333,255,6,2.442706887,43,1071.5,1.38073818,7,False,1304518550,0
False,1,1,1,0,1,8,162,2,0.898981481,2,144,2.112369966,143,False,1304520139,0
False,1,2,3,0.88077855,52,4,101.6666667,5,13.77183256,10,368,1.040357838,107,True, 1304520270,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304520989,0
True,1,2,3,1.561278124,5,3,198,6,0.621145833,7,1077,1.725522573,882,False,1304521495,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304521611,0
False,1,1,1,0,10,5,500,2,0.086481481,3,145,12.56316916,144,False,1304525454,0
False,1,1,1,0,9,0,25,5,1.197314815,1,84,1.835202227,0,True, 1304525535,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304526180,0
False,1,2,2,0.193642805,7,127,264.5,2,1.168333333,4,146.5,1.641940086,146,False,1304543411,0
False,1,1,1,0,15,15,251,2,1.169050926,2,148,1.855394729,147,False,1304543473,0
False,1,2,2,0.994030211,54,1,396.5,2,0.367048611,6,149.5,3.043326081,149,False,1304543927,0
False,1,1,1,0,19,3,39,6,0.149803241,2,1079,7.675423009,32,False,1304547061,0
False,1,4,5,1.894114494,151,0,64,6,0.079293981,8,1082,4.451076514,37,True, 1304547146,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304547154,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304547561,0
False,1,2,2,0.583019417,42,1,32,2,20.46491319,3,370.5,1.03672443,109,True, 1304551081,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304551097,0
False,1,5,5,1.768789529,61,42,113.4,6,5.174173611,14,1087,1.052317046,42,True, 1304553258,2
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304553550,0
True,1,4,5,1.741411676,50,30,92.6,6,0.065571759,16,1092,8.26377641,47,True, 1304557701,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304584630,0
False,1,1,1,0,5,0,154,5,9.065949074,4,0,0,0,False,1304586218,0
True,1,2,2,0.721928095,4,1,137.5,6,0.351979167,13,99.5,3.130807931,14,False,1304588112,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304589210,0
False,1,1,2,1,128,128,64,6,0.36978588,3,1095.5,2.352133836,49,False,1304598017,0
False,1,1,1,0,10,0,636,6,0.8346875,28,1097,2.198053164,8,False,1304598036,0
False,1,1,1,0,11,2,218,6,0.147013889,9,1098,7.802078413,50,False,1304600814,0
False,17,17,17,4.062465206,45,29,159.2941176,6,9.620818355,105,1107,1.019891946,9,False,1304602214,0
True,1,1,1,0,1,1,576,2,9.005671296,4,372,1.111041139,43,False,1304604117,0
False,1,1,1,0,7,2,357,4,8.061099537,3,373,1.124052556,110,True, 1304612351,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304612362,0
False,1,1,1,0,43,7,505,2,1.007789352,4,151,1.992270853,150,False,1304612527,0
False,1,2,5,1.832358501,48,16,301.6,2,1.306928241,15,154,1.306296967,155,False,1304620035,0
False,1,1,2,0.2108423,37,23,359.5,2,0.018923611,10,157.5,40.63302752,157,False,1304621670,0
True,1,1,1,0,1,1,128,6,1.198368056,4,159,1.834468171,158,False,1304622089,0
False,1,1,1,0,5,0,89,2,20.57988426,3,374,1.048591138,10,False,1304628894,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304628904,0
False,1,4,6,2.077946788,54,23,201.6666667,2,1.469243827,20,162.5,1.198705097,164,False,1304629144,0
False,1,5,5,1.768789529,61,42,113.4,6,5.174173611,14,1087,1.052317046,42,True,1304639658,3
False,1,1,4,1.974937501,7,2,80,6,9.545329861,7,102.5,1.295002686,18,True, 1304670122,1
False,1,5,5,1.958212457,93,93,20.6,6,0.838652778,11,107,1.367939631,23,False,1304670149,0
False,1,1,1,0,16,0,0,1,0,0,110,0,24,False,1304670172,0
False,1,1,2,0.994442325,60,54,105,6,1.205746528,3,111.5,1.805454706,26,False,1304670244,0
False,1,4,6,1.913378065,195,4,36,6,0.000462963,5,115.5,300.6666667,32,False,1304670364,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304670378,0
False,2,2,2,0.532835063,64,2,94.5,5,8.914565972,9,23.5,1.078210166,20,True, 1304670392,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304670471,0
False,1,1,1,0,4,3,146,5,10.0497338,6,1,1.099505123,0,False,1304675049,0
True,1,1,1,0,2,1,170,2,2.709930556,2,1116,1.369013146,884,False,1304676605,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304676624,0
False,2,11,13,3.468072591,659,0,49.69230769,7,0.069849537,30,8,0.161636019,11,False,1304680669,0
False,1,4,11,3.139622779,386,140,37.09090909,6,0.222434764,9,124,2.715757667,43,True, 1304681407,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304681421,0
True,1,1,1,0,16,7,576,2,0.904398148,5,375,2.105707704,44,True, 1304682257,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304682402,0
False,1,2,2,0.442571065,98,0,63,5,5.100769676,6,376.5,0.549012211,48,True, 1304684333,1
False,1,2,3,0.976300952,31,5,328.3333333,2,15.18070216,8,379,5.613771141,47,False,1304688529,0
False,1,1,1,0,15,0,191,5,0.2190625,9,381,5.564907275,11,False,1304689319,0
False,1,3,6,2.371350691,86,16,37,6,0.115750386,6,132.5,4.971282082,49,False,1304691161,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304691246,0
False,1,1,2,1,115,115,57.5,7,0.06134838,1,15.5,9.150174512,13,False,1304691270,0
True,1,1,1,0,115,0,0,7,0.014988426,2,17,67.71814672,14,False,1304692565,0
False,1,1,1,0,4,4,139,6,0.130127315,4,136,8.684781642,50,True, 1304692650,1
False,1,1,1,0,4,10,197,6,2.02068287,3,1117,1.494882208,885,False,1304693137,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304693141,0
False,1,1,1,0,2,2,191,6,0.003275463,4,1118,306.3003534,886,False,1304693420,0
False,1,1,1,0,2,0,588,2,1.747048611,4,166,1.572393918,165,False,1304694872,0
False,1,5,7,2.502388446,73,24,85,6,0.22385582,23,140,6.124813161,57,False,1304695414,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304695434,0
False,1,3,4,1.840974564,26,2,109.75,6,0.084722222,21,145.5,4.11466574,61,True, 1304696411,1
False,1,1,1,0,1,1,87,6,0.178194444,3,1119,6.611847233,52,True, 1304696803,1
False,1,1,1,0,3,0,37,6,0.004652778,4,1120,215.9253731,53,False,1304696813,0
False,1,1,1,0,1,0,71,6,0.22275463,2,148,5.489244518,62,False,1304700653,0
False,5,6,6,1.213434833,111,6,346,7,1.672706404,52,384.5,3.294321756,18,True, 1304702217,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304702233,0
False,1,1,1,0,0,2,367,7,0.090983796,5,388,11.99096807,112,False,1304710078,0
False,1,2,7,2.637443579,220,0,0,1,0,0,170,0,172,False,1304711763,0
False,1,1,1,0,45,13,51,1,0.211423611,1,174,5.729840696,173,False,1304730030,0
False,1,1,1,0,6,3,83,1,0.016215278,2,175,62.67023555,174,False,1304731431,0
False,1,4,4,1.288800943,18,100,66.75,6,1.388249421,14,150.5,1.36218654,66,False,1304756917,0
False,1,3,5,1.811547517,114,63,110.6,6,1.266831019,30,1123,1.346251603,58,True, 1304790025,1
False,1,1,2,0.995252549,74,0,42,6,1.753119213,4,1126.5,2.581164405,60,True, 1304820055,1
False,1,1,1,0,1,6,83,6,0.347835648,7,1128,3.874920973,61,False,1304820078,0
False,1,1,1,0,31,26,78,6,0.490520833,8,1129,3.038649395,62,False,1304862459,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304927722,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304944911,0
False,1,2,3,1.043353975,174,0,91,6,7.551334877,14,1131,0.697388194,65,True, 1304948166,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304949830,0
True,1,1,2,0.540750478,247,3,182.5,7,1.388888889,6,389.5,0.68,114,True, 1304950078,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304950088,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304950158,0
False,1,3,4,1.466859927,136,3,58,6,1.206223958,11,154.5,1.371735678,70,False,1304951155,0
False,3,4,4,1.433662454,23,2,224.75,7,4.231840278,37,158.5,1.068237969,7,False,1304951989,0
False,1,2,3,1.560050879,21,7,185.3333333,6,6.99785108,20,162,1.047736408,75,False,1304954055,0
False,1,1,1,0,17,3,95,7,0.024097222,2,164,42.49855908,76,False,1304954071,0
False,1,1,1,0,8,3,109,7,0.00912037,3,165,110.6446701,77,False,1304954859,0
False,1,3,3,1.569614078,43,17,62,7,0.988526235,7,167,58.14210374,80,False,1304955869,0
False,1,2,2,0.811278124,8,0,289.5,2,5.028622685,5,176.5,1.132275215,176,False,1304965724,0
False,1,4,14,3.170521224,70,43,237.0714286,6,4.379832176,45,184.5,1.050664142,190,False,1304966858,0
False,2,4,4,1.638426182,136,0,36.75,7,0.766837384,8,1134.5,1.326014361,68,False,1304967236,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304967925,0
False,1,3,7,1.845091847,119,68,73.42857143,7,1.484674272,27,172,1.084642943,87,False,1304969664,0
True,2,2,2,0.863120569,6,1,146,7,1.248616898,15,1137.5,17.07673753,69,False,1304969957,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304969965,0
False,1,2,2,0.664159328,79,2,73,1,2.880173611,4,192.5,1.253801378,192,False,1304970444,0
False,1,1,1,0,4,0,131,7,0.170833333,5,176,6.853658537,88,False,1304970629,0
False,1,2,2,1,2,2,56.5,7,0.051412037,2,1139.5,15.58802341,71,False,1304971678,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1304974629,0
False,1,1,1,0,4,2,70,7,0.091539352,3,177,11.9242635,89,False,1304977573,0
False,1,1,1,0,77,26,151,1,0.258946759,4,194,4.861797703,193,False,1304992817,0
False,1,1,1,0,16,0,147,5,14.13518519,2,178,1.070745447,1,False,1305025231,0
False,1,1,3,1.554299313,49,5,62.66666667,1,26.65451389,3,1,0.677088083,2,False,1305027196,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1305027269,0
False,1,3,5,1.187868311,169,166,153.6,6,3.568671296,19,181,1.12214534,6,False,1305027867,0
False,1,3,12,3.323548173,366,51,22.25,6,0.57211034,16,36.5,1.050305399,31,True, 1305028686,1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1305028704,0
False,1,1,1,0,40,30,202,1,0.440972222,5,195,3.267716535,194,False,1305030917,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1305031285,0
False,1,2,2,0.693127415,43,0,106,1,0.004710648,6,196.5,107.1425061,196,False,1305031731,0
False,1,1,1,0,5,0,53,6,0.04349537,1,43,23.99095263,32,False,1305032444,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1305032459,0
False,1,1,2,0.863120569,5,2,125,5,18.96943287,3,1141.5,1.048281642,11,False,1305033600,0
