@relation 'broadleaf'

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric
@attribute commit_type numeric
@data
False,1,5,6,2.028136402,65,33,69,5,2.222924383,9,21.5,1.199793889,7,True, 1232140889,2
False,1,3,9,2.857397586,294,0,22.11111111,4,0.076044239,24,18,3.178629147,22,False,1232144619,0
False,1,3,4,1.461254335,34,31,56.25,5,0.036576968,22,26.5,21.22932659,11,False,1232146346,0
False,1,15,32,4.026258319,663,69,10.21875,1,0.494267216,24,216.5,1.590668845,121,False,1232147557,0
False,1,16,40,4.158636379,338,466,22.775,1,3.011890625,57,252.5,1.004224936,161,False,1232379801,0
False,1,3,9,2.878995817,46,29,79.44444444,1,3.681643519,9,277,1.085377578,63,False,1232380063,0
False,1,1,1,0,1,1,24,1,0.001666667,2,282,601,64,False,1232380207,0
False,1,4,6,1.639736228,12,78,70,5,2.874375,27,25.5,1.138524239,28,False,1232382233,0
False,1,2,4,1.985228136,28,28,84.5,5,2.284866898,22,30.5,1.181549891,32,False,1232401435,0
False,1,4,8,2.662379171,85,5,59.625,5,2.954699074,27,286.5,1.092566813,26,False,1232406776,0
True,1,1,1,0,6,5,30,4,3.736296296,1,33,1.267644726,33,False,1232467435,0
False,1,2,2,0.721928095,5,0,109.5,5,1.693773148,22,291.5,1.442798376,28,False,1232553118,0
False,1,3,3,1.076843216,26,8,26.66666667,5,4.840115741,9,30,1.125590923,14,True, 1232562713,2
False,1,1,1,0,1,1,31,5,0.16068287,2,293,7.223438738,29,False,1232567001,0
False,1,4,6,1.344044227,176,33,57.16666667,5,1.945499614,37,36.5,1.31699136,39,False,1232574437,0
False,1,1,1,0,1,1,60,2,6.266828704,2,60,1.159570342,60,False,1232577162,0
False,1,1,1,0,2,1,108,2,6.267696759,6,61,1.159548242,61,False,1232577200,0
False,1,1,1,0,6,1,46,3,7.016608796,3,62,1.14251899,62,False,1232577236,0
False,1,2,2,0.918295834,6,3,100,5,0.053958333,6,40.5,14.8996139,41,False,1232579099,0
True,1,4,4,1.404678473,3,15,71.75,5,0.216747685,35,33.5,3.375026919,18,False,1232584371,0
False,1,3,18,3.6633415,80,135,35.05555556,5,2.905516975,58,44.5,1.039832958,36,False,1232587078,0
True,1,1,1,0,0,2,41,5,0.571145833,5,42,2.750866314,42,False,1232636425,0
False,1,2,2,0.845350937,16,6,99.5,5,0.413784722,10,43.5,2.274840561,44,False,1232643513,0
False,1,3,3,1.076843216,26,8,26.66666667,5,4.840115741,9,30,1.125590923,14,True,1232649113,3
False,1,3,3,1.172308149,52,81,69.66666667,5,0.049691358,12,46,12.18012422,47,False,1232649953,0
False,1,5,6,2.028136402,65,33,69,5,2.222924383,9,21.5,1.199793889,7,True,1232659289,3
False,1,2,2,0.216396932,29,0,94.5,5,0.438877315,24,294.5,2.13927055,31,False,1232660209,0
False,1,3,7,2.385772843,184,2,20.42857143,3,0.067281746,15,111,4.202510848,10,True,1232660302,3
False,1,4,9,2.749830938,402,35,30.33333333,5,0.131293724,34,52,1.736039578,56,False,1232662231,0
False,1,1,1,0,0,57,57,5,3.018877315,2,57,1.33124897,57,False,1232662266,0
False,1,1,1,0,0,9,206,5,0.710196759,26,58,2.408060494,58,False,1232723592,0
False,1,3,7,2.585675595,10,22,72.14285714,5,7.396137566,13,62,1.246551714,65,True, 1232726856,2
False,1,1,1,0,1,0,242,5,6.815,5,63,1.146735143,63,False,1232729705,0
False,1,1,3,0,0,0,0,1,0,0,65,0,66,False,1232729899,0
False,1,1,1,0,3,0,60,1,14.84480324,2,67,1.067363641,67,False,1232729924,0
False,1,3,3,1.203372547,50,8,69.66666667,3,10.86478395,5,69,1.062277051,70,False,1232730008,0
False,1,1,1,0,40,0,58,2,9.787476852,3,71,1.102171378,71,False,1232730038,0
False,1,1,1,0,4,2,76,1,8.81287037,4,72,1.113470408,72,False,1232730081,0
False,1,1,1,0,34,1,197,5,0.075300926,27,73,14.28004919,73,False,1232730098,0
False,1,2,4,1.601435386,75,75,18.75,2,4.700060764,3,75.5,0.538716852,77,False,1232730126,0
False,1,4,9,2.723355272,141,1,6.444444444,5,0.18402392,4,82,0.534595414,86,False,1232730175,0
False,1,1,2,0,0,0,0,1,0,0,87.5,0,88,False,1232730203,0
False,1,2,4,1.957909002,195,0,0,1,0,0,90.5,0,92,False,1232730227,0
False,1,4,7,2.146461351,0,125,17.85714286,5,0.072465278,7,96,6.091834259,99,False,1232736422,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1232736763,0
False,1,2,3,0.970902831,82,0,0,1,0,0,101,0,102,False,1232736886,0
False,1,1,1,0,2,0,0,1,0,0,103,0,103,False,1232737188,0
False,1,1,3,1.486573115,41,0,0,1,0,0,105,0,106,False,1232737248,0
False,1,1,2,0.41381685,26,10,32.5,5,1.375295139,4,296.5,1.706943277,33,False,1232742469,0
False,1,6,6,1.883435708,69,10,76.83333333,5,4.226633873,37,68.5,1.056836641,71,False,1232742546,0
True,1,1,1,0,3,0,231,5,0.070196759,29,72,15.24567189,72,False,1232748611,0
False,1,9,14,3.077691689,132,145,63.42857143,5,4.560986276,62,259.5,1.031747331,156,False,1232751338,0
False,1,2,2,0.543564443,0,8,75,5,0.01681713,9,267.5,45.59738472,158,False,1232752791,0
False,1,1,1,0,0,1,28,5,0.301331019,4,269,4.318609564,159,False,1232752891,0
False,1,1,1,0,3,0,0,1,0,0,107,0,107,False,1232984166,0
False,1,1,1,0,15,14,109,2,4.765266204,7,108,1.209851865,108,False,1232988919,0
False,1,1,1,0,29,1,135,5,2.85193287,3,109,1.350639389,109,False,1232988953,0
False,1,1,1,0,13,0,45,5,2.852037037,1,110,1.350626583,110,False,1232988962,0
False,1,1,1,0,1,0,235,5,2.750625,31,111,1.363553738,111,False,1232988992,0
False,1,1,2,1,4,4,73,5,3.782083333,2,112.5,1.198303404,113,False,1232989003,0
False,1,1,1,0,25,12,69,3,3.068391204,3,114,1.325903685,114,False,1232995117,0
False,1,1,1,0,29,21,51,3,4.83681713,4,115,1.206747531,115,False,1232995137,0
False,1,1,1,0,8,8,57,5,3.066921296,5,116,1.326059883,116,False,1232995157,0
False,1,4,4,1.739454196,46,5,124.25,5,1.764866898,39,74.5,3.503725356,76,False,1232998165,0
False,1,1,1,0,17,0,0,1,0,0,117,0,117,False,1233005062,0
False,1,3,3,1.537755967,18,11,100.3333333,5,0.084849537,10,78,8.202291638,79,False,1233005496,0
False,1,3,3,1.07390977,83,6,85.66666667,5,1.357403549,10,81,16.19732098,82,False,1233008354,0
False,1,1,1,0,4,3,98,2,3.22380787,4,118,1.310192183,118,False,1233008575,0
False,1,1,1,0,2,1,2,1,3.141736111,1,119,1.318295352,119,False,1233008634,0
False,1,8,11,2.526018986,148,111,55.72727273,5,1.452829335,55,275,1.120969015,170,False,1233010356,0
False,1,1,1,0,3,3,99,2,0.695601852,5,120,2.437603993,120,False,1233068675,0
False,1,1,1,0,4,0,188,5,0.788483796,7,83,2.268256881,83,True, 1233076479,2
False,1,1,1,0,7,0,81,5,0.788854167,5,281,2.267661429,171,False,1233078513,0
False,1,1,1,0,4,0,78,5,3.770613426,7,282,1.265208837,172,False,1233078572,0
False,1,1,1,0,6,0,110,2,1.063125,8,121,1.940623163,121,False,1233080773,0
False,1,1,1,0,46,12,192,5,0.050104167,8,122,20.95841996,122,False,1233080808,0
False,1,1,1,0,22,2,66,5,0.838680556,4,123,2.192349093,123,False,1233080816,0
False,1,1,1,0,1,0,238,5,0.815729167,34,124,2.225897076,124,False,1233080835,0
False,1,1,3,1.439868363,26,3,75.33333333,5,0.988364198,6,126,1.684940963,127,False,1233080848,0
True,1,1,1,0,6,13,66,5,4.138564815,4,283,1.241629658,173,True, 1233084428,2
False,1,2,2,0.566509507,13,2,232.5,5,0.086197917,44,84.5,9.690410679,85,False,1233088269,0
False,1,2,2,1,2,2,238,5,0.041782407,46,86.5,18.9501385,87,False,1233091879,0
True,1,1,1,0,0,1,237,5,0.004571759,11,88,219.7341772,88,False,1233092274,0
False,1,1,1,0,2,2,21,5,5.853564815,1,54,1.170836069,37,False,1233092826,0
True,1,1,1,0,10,7,59,5,0.097858796,5,55,11.21880544,38,False,1233092883,0
False,1,4,5,1.76014203,164,0,31,4,0.507858796,14,2,1.187236626,4,True,1233157329,3
False,1,3,7,2.585675595,10,22,72.14285714,5,7.396137566,13,62,1.246551714,65,True,1233158856,3
False,1,1,1,0,4,0,188,5,0.788483796,7,83,2.268256881,83,True,1233162879,3
False,1,3,4,0.957370276,41,12,71.5,4,0.056006944,19,11.5,9.538854122,13,True,1233163033,3
True,1,1,1,0,6,13,66,5,4.138564815,4,283,1.241629658,173,True,1233170828,3
False,1,3,10,3.060645793,86,20,27.7,5,6.155303241,28,60.5,1.031531816,48,False,1233245618,0
False,1,2,3,0.370479202,67,1,16.33333333,5,5.092827932,5,67,1.087358358,51,False,1233245755,0
False,1,1,1,0,1,1,64,5,0.00599537,1,69,167.7953668,52,False,1233246273,0
False,1,1,2,0.961236605,7,6,17,5,0.139907407,5,70.5,6.360688286,54,False,1233257706,0
False,1,2,2,0.945660305,8,3,19,5,4.046412037,5,72.5,1.125417351,56,False,1233265958,0
False,1,3,3,1.357356531,94,0,82.33333333,5,0.258915895,38,308,1.524946233,45,False,1233337486,0
False,1,2,2,0.2108423,30,30,35.5,5,0.922361111,5,310.5,1.912164292,47,False,1233337757,0
False,1,1,1,0,0,64,64,5,9.898020833,4,74,1.101030299,57,False,1233607980,0
False,1,4,30,4.72082146,257,257,45.1,6,6.834054398,150,14.5,0.979973664,29,False,1233613673,0
False,1,1,3,1.298794941,32,0,0,1,0,0,31,0,32,False,1233614419,0
False,1,2,3,1.103926118,293,124,88.66666667,7,0.250262346,40,1,1.554623749,2,False,1233678541,0
False,1,1,2,0.76644185,179,0,0,1,0,0,3.5,0,4,False,1233678582,0
False,1,6,64,5.770658781,2060,2060,32.1875,6,4.361245841,104,315.5,0.508068614,237,False,1233681219,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233681656,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233684669,0
False,1,114,454,6.369517597,17314,0,0,1,0,0,574.5,0,453,True, 1233684748,2
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233684803,0
False,1,40,252,5.199124689,7690,0,0,1,0,0,927.5,0,251,False,1233684874,0
False,1,2,7,0,28,27,34.14285714,1,0.003187831,1,1057,6.544754001,460,False,1233686676,0
False,1,18,77,3.456747119,0,4438,57.63636364,1,0.084201389,77,1099,1.760005438,537,False,1233692023,0
False,1,1,5,0,0,0,0,1,0.082858796,5,1140,6.511384272,256,False,1233692033,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233693596,0
False,1,1,1,0,1,1,94,1,0.190381944,1,75,6.252598942,0,False,1233701197,0
False,1,1,1,0,3,3,45,1,0.936168981,1,33,2.068183223,0,False,1233765633,0
False,2,4,9,3.095795255,11,11,45.88888889,1,1.065,9,1147,1.294938279,263,False,1233776862,0
False,1,1,4,1.844415033,30,7,8,1,1.450442708,3,35.5,1.280086899,36,False,1233781510,0
False,2,7,12,3.020789106,182,7,29.08333333,1,0.804787809,8,1157.5,1.251974665,265,False,1233789080,0
False,2,5,8,1.593489705,259,259,96,1,1.555535301,8,1167.5,1.127471252,267,False,1233849937,0
False,1,1,1,0,1,1,234,1,0.008564815,1,89,117.7567568,0,False,1233850677,0
False,2,20,35,3.997063915,500,309,43.48571429,1,1.138424603,34,1189,1.088956082,293,False,1233852132,0
False,1,1,1,0,0,88,88,1,1.936053241,1,1207,1.516514721,294,False,1233852149,0
False,1,12,33,4.560189633,252,596,29.39393939,1,1.935548892,34,1224,1.062854783,597,False,1233855141,0
False,1,3,3,1.441166544,4,17,25,1,1.571373457,4,1242,1.324016615,600,False,1233855292,0
False,1,1,1,0,0,19,19,1,1.977164352,1,1244,1.505774848,601,False,1233855575,0
False,1,1,1,0,0,26,26,1,0.004733796,3,1245,212.2469438,602,False,1233855701,0
False,1,5,31,0.901598235,0,63,2.032258065,1,2.001238426,31,1261,1.064915371,325,False,1233857781,0
False,1,38,149,3.089825827,0,371,2.489932886,1,2.002766204,149,1351,1.018714096,751,False,1233857787,0
False,1,1,1,0,0,1,151,1,2.255358796,1,76,1.443388432,1,False,1233879611,0
False,1,1,1,0,5,1,279,1,2.886273148,1,77,1.346467555,2,False,1233934122,0
False,1,2,2,0.902393283,20,2,117,1,2.900746528,3,78.5,1.253077378,4,False,1233943597,0
False,2,18,78,5.222023622,2319,1861,55.06410256,1,1.844117848,81,1464.5,1.158740673,340,True, 1233982422,2
False,1,1,1,0,11,0,0,1,0,0,5,0,0,False,1234197842,0
False,1,1,6,1.907953145,169,9,10.16666667,2,1.979722222,2,8.5,0.375426781,6,False,1234197892,0
False,1,1,1,0,1,40,54,1,5.939710648,1,12,1.168358369,7,False,1234197939,0
False,1,1,2,0,0,0,0,1,0,0,13.5,0,9,False,1234198238,0
False,1,1,1,0,2,0,31,1,5.952465278,1,15,1.16799762,10,False,1234199041,0
False,1,2,4,1.950639373,93,55,82.75,1,2.509293981,4,91.5,1.207561703,4,False,1234199225,0
False,1,7,13,2.966274026,350,216,66.23076923,2,3.040665954,13,100,1.085550752,17,False,1234204880,0
False,1,1,1,0,5,0,0,1,0,0,107,0,18,False,1234204916,0
False,2,5,15,3.432869201,307,409,60.93333333,2,2.519280093,19,23,1.629729632,7,False,1234208549,0
False,1,12,43,4.778466606,593,389,57.48837209,2,3.541057547,66,129,1.037458806,61,False,1234210528,0
False,1,7,25,4.461135669,472,217,32.16,2,1.948431481,22,163,6.169285761,86,False,1234213960,0
False,1,2,3,1.577406283,14,14,27.66666667,2,0.041967593,6,177,15.56150028,89,False,1234214154,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1234214458,0
False,1,1,1,0,1,1,87,2,0.094039352,3,179,11.63384615,90,False,1234218653,0
False,1,2,6,2.548170186,24,22,97.66666667,1,3.882600309,10,182.5,1.143862503,5,False,1234218696,0
False,2,2,2,0.863120569,6,1,93.5,2,0.793414352,4,31.5,1.945281615,8,False,1234277100,0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1234277819,0
False,2,11,15,2.705994671,115,83,65.06666667,3,2.773256173,26,1511,1.128493341,341,False,1234284132,0
False,1,1,2,0.300391417,57,18,50.5,2,3.47212963,1,312.5,0.57200192,1,False,1234284732,0
False,1,1,3,1.521928095,5,5,46.66666667,2,0.001064815,3,315,418.3913043,4,False,1234284870,0
False,1,1,1,0,2,2,136,2,0.0040625,3,317,247.1538462,5,False,1234285221,0
False,1,1,1,0,2,2,136,2,0.238599537,4,318,5.191122969,6,False,1234305836,0
False,1,13,75,5.908165091,1161,1032,38.34666667,3,2.638909259,83,223,1.042632858,165,True, 1234375254,2
False,1,4,32,4.508970749,418,418,36.15625,3,5.083826678,28,276.5,1.024160267,37,False,1234375276,0
True,1,1,1,0,1,1,63,1,8.019791667,1,1519,1.124691518,342,False,1234377784,0
False,1,1,1,0,28,0,0,1,0,0,293,0,38,False,1234381817,0
False,1,1,1,0,0,28,28,3,0.077858796,1,294,13.84376394,39,False,1234382003,0
False,1,1,2,1,24,24,12,3,0.039085648,1,295.5,13.79241931,41,False,1234382030,0
True,2,5,8,2.618162655,20,37,124.5,3,3.473009259,27,1523.5,1.175695437,347,False,1234386157,0
True,1,1,1,0,6,0,93,3,0.009652778,4,1528,104.5971223,832,False,1234386991,0
False,1,1,1,0,1,1,53,3,1.996099537,3,80,1.500977021,5,False,1234547717,0
False,1,5,11,2.95997384,29,281,54.18181818,3,4.597394781,31,38,1.089778959,29,False,1234560679,0
False,1,1,2,0.995577396,115,0,0,1,0,0,44.5,0,10,False,1234560751,0
False,1,1,2,0.999947304,0,117,58.5,2,4.076516204,3,46.5,1.183980625,12,False,1234560760,0
False,1,1,4,1.916873466,132,167,41.75,2,1.840141782,4,49.5,1.217923985,16,False,1234560801,0
False,1,1,1,0,142,121,305,3,2.021469907,7,52,1.494689531,17,False,1234560812,0
False,2,21,71,4.695068116,1692,931,54.66197183,3,3.64150626,113,1564,1.0313638,355,True, 1234563751,2
False,1,1,1,0,24,10,53,3,0.186296296,4,1600,6.367793241,896,False,1234563813,0
False,1,3,6,2.153564039,59,59,22,3,1.967438272,13,299.5,1.19295631,171,False,1234818731,0
False,1,1,1,0,0,6,6,3,2.958171296,1,1601,1.338046685,897,False,1234819337,0
False,1,1,1,0,0,355,355,3,2.958240741,1,1602,1.338038749,898,False,1234819343,0
False,1,1,2,0.13675082,0,313,156.5,3,2.958622685,2,1603.5,1.253496333,900,False,1234819376,0
False,2,8,42,4.729668901,806,628,44.30952381,3,2.655306713,76,1625.5,1.04076658,361,True, 1234825959,2
False,1,1,2,1,2,2,51.5,3,0.011828704,10,1647.5,64.40508806,938,False,1234826981,0
False,1,3,31,4.523868439,528,210,30.93548387,3,0.853971027,64,1664,1.291760463,969,False,1234850406,0
False,1,3,5,2.084962501,19,5,60,3,3.280136574,16,1682,1.14210161,974,False,1234851066,0
False,2,9,17,3.293463985,301,156,74.82352941,3,4.217653186,49,1693,1.088101085,364,True, 1234930358,2
False,2,11,26,4.025448448,501,332,61.15384615,3,5.429112803,86,1714.5,1.030757818,365,False,1234979859,0
False,1,9,59,5.137484136,1612,1088,34.22033898,3,4.912073329,109,332,1.901908609,230,True, 1234984535,2
False,1,1,1,0,2,2,60,3,0.004340278,5,362,231.4,231,False,1234984910,0
True,1,6,35,3.063483956,5189,20,13.82857143,3,0.454804894,18,380,1.081170007,266,True, 1234987112,2
False,1,2,21,4.085683399,40,89,37.28571429,3,1.542197421,73,1738,1.107798366,1034,False,1234988293,0
False,1,6,21,2.743556924,1539,2053,266,3,0.052109788,37,408,3.295633667,287,False,1234990957,0
False,1,2,2,0.187176257,154,161,191,3,0.052037037,9,1749.5,39.42294751,1036,True, 1234992242,2
False,1,4,10,2.917407858,21,19,69.8,3,0.0896875,34,423.5,4.573296828,297,True, 1234995338,2
False,1,2,25,3.011314006,0,4641,185.64,3,0.081273148,40,1763,3.008299796,1061,False,1234996441,0
False,1,2,7,1.716968355,85,96,60.42857143,3,0.74630291,27,1779,1.194237913,1068,True, 1234996531,2
False,1,4,10,2.345456504,117,78,104,3,0.15171412,35,433.5,2.909670654,307,True, 1235002151,2
False,1,2,6,2.123049743,241,224,60,3,0.610706019,24,1785.5,1.668625036,1074,True, 1235054916,2
True,1,1,1,0,53,66,248,3,0.715289352,7,1789,2.39803563,1075,True, 1235063952,2
True,1,1,1,0,23,30,325,3,0.71537037,9,1790,2.397877297,1076,True, 1235063959,2
True,1,2,3,1.302495034,31,35,58.66666667,3,0.579868827,14,1792,2.063889086,1079,True, 1235063968,2
False,1,9,59,5.137484136,1612,1088,34.22033898,3,4.912073329,109,332,1.901908609,230,True,1235070935,3
False,1,2,2,0.187176257,154,161,191,3,0.052037037,9,1749.5,39.42294751,1036,True,1235078642,3
False,1,4,10,2.345456504,117,78,104,3,0.15171412,35,433.5,2.909670654,307,True,1235088551,3
False,2,18,78,5.222023622,2319,1861,55.06410256,1,1.844117848,81,1464.5,1.158740673,340,True,1235105622,3
False,1,2,6,2.123049743,241,224,60,3,0.610706019,24,1785.5,1.668625036,1074,True,1235141316,3
False,1,9,15,3.325340901,100,39,72.2,3,1.836377315,56,446,1.111518496,322,True, 1235168962,2
False,1,18,62,5.403179754,1191,1292,49.29032258,3,5.238499664,175,1824.5,1.016716461,1141,True, 1235421573,2
False,1,14,82,5.532956628,1935,1936,43.8902439,3,4.022250593,193,1896.5,1.015781254,1223,True, 1235446230,2
False,1,9,41,5.178817568,488,697,51.56097561,3,1.798022527,144,1958,1.163267861,1264,True, 1235452164,2
False,1,10,30,3.942440573,293,550,75.36666667,3,5.903875772,124,1993.5,1.100908654,1294,True, 1235454464,2
True,1,9,38,4.680235428,854,860,44.78947368,3,0.876729715,113,2027.5,2.440362454,1332,True, 1235456132,2
False,1,1,1,0,1,0,145,3,12.94269676,3,0,0,0,False,1235493503,0
True,1,1,1,0,53,66,248,3,0.715289352,7,1789,2.39803563,1075,True,1235495952,3
True,1,1,1,0,23,30,325,3,0.71537037,9,1790,2.397877297,1076,True,1235495959,3
True,1,2,3,1.302495034,31,35,58.66666667,3,0.579868827,14,1792,2.063889086,1079,True,1235495968,3
True,1,6,35,3.063483956,5189,20,13.82857143,3,0.454804894,18,380,1.081170007,266,True,1235505512,3
False,1,18,62,5.403179754,1191,1292,49.29032258,3,5.238499664,175,1824.5,1.016716461,1141,True,1235507973,3
False,1,9,31,4.300539774,330,229,65.64516129,3,1.156694295,106,2062,1.177926826,1363,True, 1235510782,2
False,1,4,10,2.917407858,21,19,69.8,3,0.0896875,34,423.5,4.573296828,297,True,1235513738,3
False,1,9,15,3.325340901,100,39,72.2,3,1.836377315,56,446,1.111518496,322,True,1235514562,3
False,1,2,7,1.716968355,85,96,60.42857143,3,0.74630291,27,1779,1.194237913,1068,True,1235514931,3
False,1,1,2,0.607969612,67,0,138.5,3,15.32778935,8,2078.5,1.060965377,1365,False,1235531165,0
False,1,1,1,0,1,1,289,3,0.00119213,6,2080,839.8349515,1366,False,1235531268,0
False,1,14,82,5.532956628,1935,1936,43.8902439,3,4.022250593,193,1896.5,1.015781254,1223,True,1235532630,3
False,1,9,41,5.178817568,488,697,51.56097561,3,1.798022527,144,1958,1.163267861,1264,True,1235538564,3
